word,ig_score
peaceful,0.5988029450178146
determined,0.5649901529153188
successful,0.5234001080195109
stress,0.48498718937238056
horny,0.43467048058907193
fine,0.4327472572525342
free,0.3811151385307312
content,0.369692696724087
brave,0.36884905397892
accepted,0.36056127957999706
rich,0.34945623204112053
superior,0.34326977701857686
amused,0.3267951210339864
didnt,0.3266637474298477
special,0.3106667970617612
dont,0.29386812696854275
thankful,0.2910619229078293
positive,0.2883569374680519
passionate,0.27978027798235416
tired,0.27747146785259247
casual,0.27635215781629086
pleasant,0.2760147949059804
please,0.2753673642873764
don,0.2749965041875839
feeling,0.27155126139643737
longing,0.26614927252133685
ok,0.26472105582555133
morning,0.26017603526512784
pain,0.25652632862329483
help,0.2553617097437382
loved,0.24722504243254662
sincere,0.24605919234454632
pretty,0.22640620693564414
myself,0.224542286247015
feel,0.22197636404393503
well,0.22067855764180422
didn,0.2197397897640864
feelings,0.2193453764276845
shall,0.20815647641817728
better,0.2043453212827444
im,0.19701068622704881
right,0.19268329590559005
less,0.19083074123288193
am,0.19005327494814991
hour,0.18590639531612396
happy,0.18472752422094346
assured,0.183181032538414
anyone,0.17654718784615397
every,0.17565027810633183
sure,0.17347420379519463
think,0.17060210108757018
which,0.16916301706805825
not,0.16885035327420786
doing,0.1684702880680561
upon,0.16189412275950113
wonderful,0.16185429940621057
long,0.161397872492671
stuff,0.15940765291452408
acceptable,0.15840104781091213
can,0.15698319097811525
able,0.15602689236402512
could,0.15177408863718694
truly,0.15119946002960205
again,0.1462792158126831
mother,0.14400694270928702
or,0.14052935583250864
take,0.13764037750661373
days,0.13720112138738236
will,0.13554046787321566
any,0.13480028733611107
never,0.13479346875101328
very,0.1329475050792098
still,0.1320611283183098
though,0.1313579050557954
must,0.13084204525997242
because,0.13076405806673896
always,0.12996430099010467
thats,0.129339799284935
women,0.12815382331609726
quite,0.12815251325567564
did,0.12765046209096909
makes,0.12760105729103088
hope,0.12740065778295198
completely,0.12645034616192183
its,0.12624860405921937
listen,0.12603956709305444
away,0.12471611378714442
good,0.12458544806577265
me,0.12399646759994569
going,0.12271657254960802
family,0.12198276817798615
bit,0.12131097287471805
having,0.11991284042596817
do,0.11985236778855324
re,0.11958687131603558
would,0.11948645953088999
blessed,0.11901510134339333
told,0.1186762551466624
his,0.11758388738547053
life,0.11681650917638432
this,0.11666257410134012
being,0.11585729362236129
world,0.11581607162952423
moment,0.11453499489774306
before,0.11342413946986199
write,0.11336432537063956
want,0.11309911446137862
close,0.1128842110435168
thrilled,0.11265228067835172
no,0.11136884739001592
cool,0.1108908113092184
way,0.11063581953446071
have,0.11056756373551307
are,0.10995200172285824
ive,0.1094901941716671
woman,0.10882787158091863
get,0.10877930279821157
had,0.10833320580422878
much,0.10791120752692222
may,0.10751236416399479
wants,0.10738198459148407
push,0.10730003068844478
he,0.10708089247345924
few,0.10639617095390956
mostly,0.10633898340165615
where,0.10580626750985782
about,0.10512480360921472
these,0.10510741174221039
as,0.10343707432704312
give,0.10306673252489418
what,0.10066492226906121
time,0.10053995044695006
know,0.09942962415516376
was,0.09750408033141866
into,0.09747084858827293
their,0.09648256227374077
like,0.09579174456974635
if,0.09447881837303822
through,0.09445455437526107
friends,0.09391037747263908
you,0.09389643582769415
now,0.09358612900333745
another,0.0933930765837431
something,0.0919970345372955
after,0.09164256730582565
him,0.09111226137195315
my,0.0910038560360783
and,0.09069318638648838
then,0.09039460370937984
someone,0.09018520452082157
week,0.08994993520900607
each,0.08900220443805058
left,0.08893191690246265
writing,0.08826588963468869
were,0.08800987154245377
been,0.08734201267361641
but,0.0860899522414674
is,0.08536139575557576
generous,0.08504897076636553
thoughts,0.084802171215415
when,0.08467325754463673
made,0.08446573678936277
olly,0.084025539457798
her,0.08282032205412786
even,0.08243943639099598
other,0.081925880163908
it,0.08174834984379846
hell,0.08076047711074352
from,0.08055245755788158
that,0.07999691483236744
up,0.07976909601129592
really,0.07876547177632649
more,0.07871072413399816
http,0.07855016350125273
come,0.07829223076502483
by,0.0781427470760213
got,0.07800148737927277
day,0.07770578667987138
we,0.07737855355326946
just,0.07672056881710887
make,0.07659266951183479
an,0.07585847909961428
how,0.07578715433677037
so,0.0756852543281932
romantic,0.07561640317241351
only,0.07547103613615036
down,0.07513266056776047
today,0.07425576976190011
too,0.0742010879330337
say,0.0741887940093875
all,0.0739936085883528
back,0.07387202000245452
them,0.07365123661501068
go,0.07290832931175828
with,0.07276978612256547
around,0.07269925189514954
room,0.07247306033968925
one,0.0724285267914335
little,0.07235044543631375
mind,0.07100472133606672
she,0.07031525252386928
others,0.0697002075612545
be,0.06949350179638714
need,0.06877196580171585
probably,0.06676463410258293
our,0.06649643648415804
who,0.06602024700906542
in,0.06456112439433734
many,0.06390145607292652
some,0.06347177664820965
people,0.06307323942227024
love,0.06287001756330331
they,0.0627951506525278
call,0.06242789700627327
especially,0.06222105150421461
mom,0.061037824799617134
last,0.061036705039441586
watch,0.06057875603437424
your,0.060404629136125244
to,0.059642381886655965
here,0.05948153821130594
out,0.05914866609069017
has,0.058893969655036925
lot,0.05733955899874369
at,0.05718621070263907
look,0.05699315791328748
there,0.056643513297396045
of,0.05632898280715668
thought,0.056081089501579605
things,0.05461778615911802
the,0.05333450491473611
for,0.05121181837145101
than,0.04571903470371451
instead,0.04405232518911362
on,0.04369435869157314
making,0.039342062547802925
en,0.03840834259365996
christ,0.02677068579941988
mas,0.018094652332365513
href,0.0172212782005469
summer,0.017155840682486694
