word,ig_score
cry,0.05781072874863943
instead,0.05780250392854214
've,0.0577542551539161
personal,0.0575770378112793
problem,0.05745183598871032
college,0.05742780507231752
freak,0.0573439858853817
which,0.05698884457636338
body,0.05697931762551889
anyway,0.05691459821537137
later,0.056373818311840296
tv,0.055388068780303
hope,0.055257201194763184
physically,0.05523131135851145
liked,0.05521201963226
say,0.05516371019184589
quite,0.055152141799529396
).,0.05508070858195424
future,0.055057163117453456
idget,0.05491376435384154
level,0.05449773259460926
fine,0.05443079248070717
week,0.05426269238814711
even,0.05421525342880111
depression,0.05402087979018688
using,0.053860715900858246
were,0.05362893553683534
night,0.05350945834070444
person,0.05345678010157177
said,0.05344475945457816
its,0.053356155985966325
problems,0.05334601309150457
an,0.05333639923871184
taking,0.05328771950943129
comes,0.05313259487350782
attack,0.05293318877617518
he,0.05288088476663688
myself,0.052794510478396776
her,0.052747322895535916
understand,0.05249615126688566
here,0.05237158158650765
decided,0.05228999505440394
their,0.05224485094235702
attacks,0.05216250568628311
breathing,0.05202931848665079
currently,0.052025254194935165
people,0.051987102513925895
still,0.051964833891313324
tried,0.0512249730527401
everywhere,0.05121800427635511
second,0.051119147489468254
place,0.050989940762519836
due,0.05094393342733383
brother,0.05073043634183705
sn,0.0507044717669487
ve,0.050580593198537825
doesn,0.050422164425253865
est,0.05007735686376691
un,0.04997555948793888
does,0.049775685591157526
without,0.049592195389171444
mental,0.049556583166122437
kid,0.04949803836643696
blood,0.04949039127677679
diagnosed,0.049470821768045424
work,0.04920328200556511
**,0.04857880828369941
things,0.048442978393286464
days,0.048178179934620854
too,0.04799006046313378
whole,0.04798937322837966
was,0.04781836057317596
good,0.047786953020840885
figure,0.04773181304335594
throughout,0.04771803909291824
human,0.04755430296063423
random,0.04752174997702241
this,0.04750619696848014
stuck,0.04746194276958704
another,0.047377539053559306
wish,0.04690735321491957
died,0.04685057885944843
issue,0.046850526006892323
no,0.046837630739901215
severe,0.046808178536593914
yoga,0.04677668338020643
down,0.046728374902158976
let,0.046688444912433624
happened,0.04631908688073357
sure,0.04630852219733325
probably,0.04627990551913778
went,0.046269478276371956
such,0.046194092681010566
we,0.045924054056575354
survey,0.045868683606386185
'd,0.04552292125299573
tell,0.045486542499727674
take,0.04545023743636333
doing,0.044999928052465506
look,0.044993662275373936
idea,0.04494010178106172
degree,0.04481308534741402
little,0.044607956893742085
not,0.0446020257035603
less,0.04454475408419967
math,0.044522833079099655
them,0.04420844558626413
ist,0.044106616328159966
well,0.04405599134042859
why,0.043731672117825256
happen,0.04364355777700742
there,0.04333288879955516
complete,0.04319009060660998
way,0.043074898845092816
through,0.04295961136141649
got,0.04292557146400213
makes,0.04289766447618604
like,0.04288464122113179
