word,ig_score
restless,0.6457790613174439
nervous,0.5530542507767677
anxious,0.5113936681300402
alarmed,0.37314542196691036
unsure,0.29354785648839815
agitated,0.26818352937698364
id,0.2586855435123046
uncertain,0.2395616496602694
fearful,0.21924704685807228
shaky,0.19618427217938006
start,0.18594389657179514
began,0.17092447821050882
pretty,0.17022500094026327
apprehens,0.16916832700371742
terrified,0.15011780305455127
dont,0.14962447328226908
its,0.14280162317057452
im,0.14252122367421785
absolutely,0.14083232978979746
cant,0.13317296802997589
thought,0.1278059920296073
paranoid,0.12271931607808385
even,0.11433237170179684
tortured,0.11002594791352749
less,0.1083860454770426
hesitant,0.10762849946816762
scared,0.09673874452710152
today,0.09416825021617115
shy,0.09276007115840912
skeptical,0.09088521543890238
reason,0.09053834155201912
change,0.08897044113837183
own,0.08811843146880467
helpless,0.08691583340987563
distraught,0.08686921373009682
feeling,0.08533507682194438
were,0.08484986377879977
shaken,0.08472089003771544
been,0.0839196579264743
why,0.08305740496143699
lately,0.08118160162121058
your,0.08051854992906253
god,0.07799637255569299
insecure,0.07607512113948663
ive,0.07602888935556014
started,0.07567384360092026
about,0.06981329292510495
overwhelmed,0.06979302772217327
slightly,0.06922073103487492
intimidated,0.06912839102248351
things,0.06722473353147507
reluctant,0.0654505728226569
whole,0.0643790252506733
remember,0.06369011662900448
too,0.06345848366618156
afraid,0.06323131478645584
always,0.06246971658297947
whatever,0.06187061034142971
very,0.061674617153281965
hope,0.061631993390619755
being,0.061614914486805596
assaulted,0.060751001661022506
few,0.059698175018032394
spent,0.05884339536229769
bike,0.057635451356569924
control,0.05740139028057456
starting,0.05716118526955446
could,0.05625464394688606
for,0.055682396749034524
no,0.05474930442869663
frightened,0.05452282400801778
uncomfortable,0.054316459223628044
now,0.05386741156689823
however,0.05307907176514467
bit,0.052757563507732225
off,0.05238219872117043
startled,0.05053834244608879
again,0.05037994257041386
tonight,0.049727881948153176
feelings,0.0488156924645106
am,0.04817207524819034
night,0.048008952662348746
confused,0.04771081218495965
some,0.04746276918532593
my,0.04714459690691556
timid,0.047077750166257225
so,0.04701011543793063
strange,0.04646068128446738
feel,0.046007673665881155
little,0.04582961002255187
out,0.04547776148787567
any,0.04531231025854746
think,0.04493411782790314
over,0.04470516331493855
say,0.04462381625281913
working,0.04426249675452709
an,0.04423494040966034
thing,0.04358678590506315
was,0.0428894697821566
how,0.042808865789662705
idea,0.042747548781335354
others,0.042603125174840294
have,0.04256399524839301
this,0.04217640869319439
suddenly,0.04211015750964483
home,0.04172988763699929
threatened,0.04101322554051876
without,0.04073900543153286
when,0.0406916346805899
sometimes,0.040681740579505764
right,0.04058802640065551
kind,0.04040733678266406
actually,0.040334861570348345
also,0.04020342379808426
around,0.0400344820227474
into,0.039784771700700126
where,0.03976011462509632
myself,0.03967900269410827
want,0.039601028275986515
much,0.03949892707169056
tasks,0.039293643087148666
it,0.03902957346733837
going,0.03902914644115501
vulnerable,0.03887826204299927
book,0.03843183567126592
