word,ig_score
agitated,1.7900364510715008
nervous,0.9210845232009888
paranoid,0.8356450945138931
restless,0.7556511238217354
anxious,0.7181014269590378
alarmed,0.6012816329797109
fearful,0.5346480136116346
tonight,0.48597759505112964
terrified,0.4827045624454816
movement,0.42967622851332027
blog,0.41194549823800725
less,0.3279356442924057
today,0.32359433453530073
hesitant,0.31519002094864845
thin,0.31211943179368973
distraught,0.311661737660567
shaky,0.30034984182566404
uncomfortable,0.2975302127500375
unsure,0.2972970370735441
ecure,0.27375908692677814
sive,0.2670494560152292
uncertain,0.24553472362458706
afraid,0.23674900592728096
absolutely,0.23225554575522742
shy,0.22286046147346497
things,0.21412139534950256
scared,0.20707544684410095
reason,0.19443057211382048
hen,0.19203262776136398
shaken,0.18836437724530697
pretty,0.17899244278669357
feeling,0.1740228728968886
overwhelmed,0.1735465493467119
whole,0.17195548117160797
im,0.17157917826746902
ins,0.1664177445428712
intimidated,0.16544768090049425
so,0.163484665895662
tortured,0.16342185623943806
tasks,0.16233298120399317
still,0.16023987407485643
heart,0.15371630806475878
about,0.1531834409318187
reluctant,0.1531599768333965
strange,0.152952050169309
vulnerable,0.152615404377381
start,0.15188313772281012
don,0.1509349077939987
iv,0.1496801902540028
own,0.14930229634046555
book,0.14907600979010263
very,0.14853168480719128
spent,0.14771089206139246
helpless,0.14651008447011313
skeptical,0.14560415782034397
off,0.14413027241826057
your,0.14284426718950272
cr,0.1419110248486201
for,0.14116403984371573
god,0.1408276210228602
disaster,0.139634745195508
its,0.1385049099723498
started,0.13827563715832575
control,0.13719121692702174
bike,0.13697850704193115
th,0.13475682586431503
being,0.13453801845510802
id,0.13367253293593725
began,0.1297000478953123
now,0.129548559198156
change,0.1290054153650999
am,0.12373809926211835
few,0.12256165221333504
again,0.12240642841373171
lately,0.12122175190597773
starting,0.12049916262427966
right,0.12041260488331318
ve,0.12007750757038593
go,0.1198348724283278
always,0.11976229026913643
thing,0.11972281988710165
hope,0.11960556637495756
help,0.11801728482047717
suspicious,0.11582416934626442
little,0.11551670050796341
bit,0.11549859099528369
may,0.11484871556361516
night,0.11409961767494678
remember,0.1136345025151968
into,0.11275893015166123
future,0.11224866658449173
feel,0.11223458854854107
thought,0.11155341751873493
going,0.11090873926877975
threatened,0.10947303920984268
this,0.10894175539865639
are,0.10892659425735474
feels,0.10877797147259116
tim,0.10872263709704082
confused,0.10825140401721
been,0.10825080397937979
an,0.10773519612848759
assaulted,0.10620920235912006
was,0.10545391158333846
near,0.10476905790468057
too,0.10420037557681401
days,0.10362057263652484
angry,0.10144461691379547
just,0.1014270152112371
is,0.10022626919671893
by,0.09999399657050768
trust,0.0981556735932827
seeing,0.09790663234889507
more,0.09781976559987435
even,0.09776774297157924
app,0.09741898532956839
year,0.09709555904070537
how,0.09700128723951904
no,0.09546284563839436
some,0.09519188930945736
frightened,0.0948447803966701
post,0.09408386796712875
when,0.0937062747290601
time,0.09207756817340851
however,0.08929903929432233
tell,0.0892025763168931
working,0.0890970304608345
and,0.08864973146954308
ly,0.08864534832537174
my,0.08807108377627397
not,0.08643644081339949
home,0.08633517411847909
slightly,0.0854676937063535
out,0.08439606268491064
of,0.08421285591925247
her,0.08401790075004101
around,0.08312052767723799
say,0.0830259243292468
have,0.08252429471988428
front,0.08245781560738881
will,0.0822007417678833
co,0.08149237651377916
head,0.08112037517130374
told,0.0810273972650369
really,0.08097633207216859
me,0.08078914042562246
which,0.0807115315858807
it,0.0795526576750889
kind,0.07825067732483149
re,0.07801713102630206
suddenly,0.07800421367088954
up,0.07793834269978106
but,0.0775965883086125
also,0.07746197581291199
think,0.07733240926807577
you,0.07705640087702445
can,0.07686288262668409
two,0.07676808908581734
write,0.07667338289320469
the,0.07654570116518208
on,0.07650347435403437
place,0.07602644215027492
myself,0.07589939355172894
over,0.07566334903240204
