word,ig_score
have,0.06600007542409003
relationship,0.06560385681223124
family,0.06528594373510434
would,0.06527333073318005
such,0.06522378946344058
triggered,0.06515553221106529
breaks,0.06500237559278806
none,0.06494189449585974
then,0.06479935957626863
without,0.06437784650673468
got,0.06402639336884022
post,0.0639972479807006
issue,0.06373397447168827
izing,0.06353324341277282
no,0.06333770079072565
feels,0.06321073975414038
too,0.0631792519448532
away,0.0628557965498079
attack,0.0628215732673804
etc,0.06268710350351674
experiencing,0.062468825529019036
this,0.06246174911401518
night,0.062450033240020277
amp,0.06222792938351631
friends,0.061577030711553314
else,0.06148254298246824
mom,0.061272053979337215
really,0.06117222271859646
having,0.06104727824115091
wants,0.06101645901799202
different,0.0610022634267807
him,0.060897938720881936
gotten,0.060771877566973366
her,0.06056035022166642
ive,0.0605011855562528
want,0.06047531678096244
you,0.06038411343026729
happen,0.06026122719049454
difficult,0.06021039808789889
hospital,0.060165442526340485
sort,0.06007729470729828
project,0.06000452022999525
days,0.05989859104156494
before,0.05979285265008608
know,0.05968121458825312
life,0.05952587008609304
human,0.059353084613879524
reason,0.059293925575911996
heard,0.05926267678538958
often,0.05922951139509678
est,0.05911404173821211
whatever,0.05910291709005833
even,0.0588628327670066
wanted,0.05884001058127199
its,0.05874152055808476
sure,0.0583208076317202
stuck,0.05813439143821597
she,0.058124750619754195
your,0.058021860818068184
my,0.05797769970041678
inside,0.05770630637804667
word,0.05769373923540115
many,0.05765340497924222
taking,0.05757421388157776
or,0.05747243078385896
college,0.057453533789763846
normal,0.05732793205728134
leave,0.05711087238575731
getting,0.057059005404321045
sometimes,0.05699496769479343
here,0.05676125835340757
called,0.056673251713315644
brother,0.056627582758665085
minute,0.05653529055416584
kid,0.05620333676536878
bad,0.0560059929266572
moment,0.0559787355363369
nobody,0.0558853205293417
ed,0.05575185175985098
research,0.05569519754499197
quite,0.055561485389868416
which,0.055150208063423634
one,0.05494172947614321
are,0.05481433758029231
down,0.0548030660332491
just,0.05476881242066156
also,0.05456000235345629
working,0.05450734442898205
things,0.054433624893426895
least,0.05418063700199127
).,0.05417892197147012
close,0.05416862107813358
ever,0.054147514048963785
worry,0.05406796745955944
put,0.05403737388551235
break,0.05402069787184397
like,0.05397794088066527
people,0.05385132353856332
never,0.053694215253926814
high,0.05359264393337071
work,0.05291819816108707
did,0.05285110122834643
use,0.05283335782587528
pretty,0.05276428647339344
seems,0.052691119723021984
university,0.05268061368001832
saw,0.052599699795246126
comes,0.05256246713300546
realized,0.05254087643697858
soon,0.05249355756677687
he,0.05227949372056173
reading,0.0522334718455871
any,0.052029999372150214
decided,0.05171678774058819
being,0.051536825299263
turns,0.05148911103606224
while,0.05141478776931763
problem,0.051362755397955574
tell,0.05135738911728064
we,0.05131313249214806
about,0.05121075693648635
because,0.051054499075306875
how,0.0508767394348979
actually,0.05080541099111239
through,0.050386072064821534
if,0.05038414267642844
present,0.050368153800566993
trying,0.05014573065564036
whole,0.04997296604726996
over,0.049960798764180754
figure,0.04995433116952578
doing,0.04987007143119207
talking,0.049755258252844214
breathing,0.049740344285964966
go,0.049385364832622666
everyone,0.04936910141259432
move,0.04934305464848876
ago,0.04911398165859282
start,0.049050710297056606
22,0.04881606996059418
first,0.048712409334257245
already,0.04847527220845223
cause,0.048312962800264356
morning,0.04831120992700259
has,0.04830115457298234
cr,0.04827313621838888
ended,0.04812006838619709
usually,0.047754671424627304
from,0.04761081505566835
off,0.04710375936701894
do,0.04707699575357967
think,0.04704990228147883
say,0.04701021760702133
again,0.04688092432916165
well,0.04685423709452152
old,0.046634599876900516
words,0.04654443636536598
done,0.04641555373867353
came,0.04631587788462639
tv,0.046182699501514435
were,0.04599103098735213
get,0.04592890737523489
own,0.04590111109428108
up,0.04585133007792539
after,0.04583842842839658
going,0.045752089004963636
asked,0.04554987885057926
mess,0.04547369014471769
time,0.04535065293912926
since,0.045278555882925335
these,0.045066481828689574
where,0.04496901202946901
cheap,0.044962515433629356
went,0.04494679381605238
been,0.04490183110527219
home,0.04487148867920041
please,0.04482746496796608
something,0.044766665901988745
dealing,0.04470278276130557
is,0.04458787339235391
year,0.04422170917193095
it,0.044128468843083156
anything,0.04408973013050854
day,0.04404809643678805
noticed,0.04404351549843947
but,0.04398475881581279
probably,0.04394175795217355
worst,0.043875872157514095
back,0.04375427051940385
new,0.04365588436749848
was,0.04363030190520649
person,0.04362715953694923
nothing,0.043539971113204956
when,0.04348334886133671
isn,0.043458485354979835
our,0.04334342817310244
real,0.04332247506827116
18,0.04307095085581144
took,0.04291853681206703
so,0.042826836378398264
way,0.042811031537977134
who,0.042651344835758206
maybe,0.04263375220554216
there,0.04261979926377535
what,0.042617503219307996
liked,0.042526889592409134
more,0.04251412609997003
