word,ig_score
again,0.04947875679603645
no,0.04941884018480778
is,0.048736341297626495
all,0.04842672066297382
others,0.04836558178067207
wanted,0.04824102530255914
are,0.047905812439109595
something,0.04785656351596117
but,0.0474819873770078
it,0.047399946266696566
and,0.04726790518540403
for,0.04612551935133524
my,0.04585020768187814
why,0.04582226974889636
slightly,0.045713910522560276
way,0.04538730308413506
control,0.04534717369824648
as,0.045041013010112305
or,0.04503801558166742
what,0.04409398404615266
over,0.04390321495011449
few,0.04322484880685806
through,0.04306355752050876
come,0.0423678494989872
someone,0.04217958822846413
any,0.04190655176838239
idea,0.04178690374828875
did,0.04153391191114982
disaster,0.041081483475863934
at,0.040690504627204256
new,0.040356951765716076
out,0.04012068680354527
never,0.03995642003913721
that,0.03988030313610517
six,0.039312892903884254
head,0.03911735233850777
anything,0.03853765223175287
with,0.03813625440340151
nothing,0.03759544715285301
doesn,0.037451693788170815
movement,0.037370129798849426
an,0.037341159768402576
like,0.036281361783805643
maybe,0.03614957475413879
be,0.035478591739844814
of,0.03514705736284392
sometimes,0.034634968265891075
other,0.03460787050426006
them,0.03460417338646948
go,0.034139347611926496
day,0.03413842214892308
leave,0.03369584120810032
people,0.033402740675956014
into,0.03328579330506424
more,0.032831647218419954
everyone,0.03263096371665597
some,0.032477539631405046
kind,0.03228563396260142
really,0.032186815747991204
two,0.0315500294479231
to,0.03135243689609786
knowing,0.03082258766517043
had,0.03058434570474284
the,0.03040246604720042
right,0.030116228386759758
actually,0.029771645708630484
which,0.02962114568799734
on,0.02953900314778799
tell,0.029321858193725348
after,0.029134223237633705
need,0.02906377613544464
has,0.029061205685138702
place,0.029039497797687847
feelings,0.028418738394975662
world,0.028158557834103703
in,0.028077531119601595
where,0.02761810210843881
away,0.02741973544470966
who,0.02685587778687477
else,0.026842482388019562
working,0.02671439324816068
there,0.026315180119127035
back,0.026123133099948365
work,0.025544767268002033
year,0.02485703118145466
only,0.02481309254653752
expected,0.024609259019295376
school,0.024547779699787498
he,0.02418065545233813
bad,0.02316818363033235
see,0.02292305448402961
got,0.02273551980033517
trying,0.022729073961575825
use,0.019552897041042645
much,0.017782692098990083
breathe,0.0177515575196594
life,0.017476026382711198
from,0.016510309444533453
post,0.01622032808760802
doing,0.015542220091447234
such,0.014924229433139166
handle,0.014851761050522327
words,0.014239979907870293
part,0.013015170892079672
than,0.012672598784168562
